web-scraper-order,web-scraper-start-url,Date,Tourist_Home_Location,Scrape_Tagline,Scrape_Review_Text
"1733312042-162","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2710-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 24 September 2012","Bengaluru, India","ok..","Seems to be hyped a bit..but for the peaceful walk with no motorists around to worry about, nothing special to offer.."
"1733312042-163","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2710-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 23 September 2012","New Delhi, India","nothing great","found it disappointing as compared to Nanital's Mall.

the quality of shops and street food is just avg."
"1733312042-164","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2710-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 23 September 2012","Perth","This is the place to go!","Everyone just seems to wander around, stopping and chatting.  The evening is great when the fog has come in. Loved it although I have sore legs.  There is a lift, worth the fun if you can find it :)"
"1733312042-165","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2710-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 19 September 2012","Noida, India","great place to hang around","What else do you do on a hill station ? Just hand around on the Mall and the Shimla Mall is bigger and better than those at Mussoorie or Dalhousie."
"1733312042-166","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2710-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 18 September 2012","Chandigarh, India","Truly Magical!","Walking on Mall road amongst clouds with mist spraying in your face is an experience which has to be felt to be believed. Cannot describe it in words here. The charm of Shimla shall remain forever."
"1733312042-167","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2710-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 14 September 2012","Overijse, Belgium","good food and schopping","Although we are more nature lovers than city trippers or shoppers, The Mall is nice for a stroll and offers quality shops in the upper street and lower priced items and stalls in the lower part. There are a few good restaurants, good food and good value, frequented by Europeans and Indians. All in all, quite relaxing."
"1733312042-168","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2710-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 12 September 2012","Leh, India","Strollers' Paradise","The Mall is the Heart of Shimla. It is full of Shops and Restaurants.. The Lower Mall has good handicraft shops for small items. As You start approaching the Upper Mall.. The cost of items and restaurants start going up as compared to Lower Mall.. So explore The Lower Mall before You Buy anything from The Upper Mall... The HPTDC Runs a Lift to & from Lower Mall (Near Taxi Stand) to Upper Mall (Rs 8 One Way) which is a good way of saving oneself from tiring uphill climb especially on the way up. On The Upper Mall Road Near Scandal Point are Few Upmarket Restaurants ( Good Ambiance/Exorbitant Prices) and Some Good Bakeries. While on the Mall beware of the Touts of Tour Operators who will offer you all sorts of packages for Local as well as Kufri/Chail/Naldhera sightseeing and literally drag you to their shops and make you book/pay for a package before you know what happened. Best advice is sought from HPTDC Tourist Information Centre at The Scandal Point ( Beware of asking directions, instead of telling you where it is almost all shopkeepers/touts on road will start chatting you up to take their taxis/packages). All in All one can spend his time and money well eating/shopping on the Mall during his entire stay rather than spending it on Bogus sightseeing tours."
"1733312052-169","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2700-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 17 October 2012","Harbourfront, Singapore","Love this Place.","I love to visit the Mall since my college days. I started visited the Mall in my college days. And still I visit there every year and had a very good time with my friends."
"1733312052-170","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2700-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 15 October 2012","Srinagar, India","treasurable memories of Chail! All thanks to RPC HOLIDAYS!","I planned my honeymoon at the spur of the moment because of lack of time. never realising that it will turn out to be my most treasurable trip. All thanks to RPC holidays for planning my trip at such a short notice and fulfilling it to my entire satisfaction. Though we reached late but exploring TARIKAS JUNGLE RETREAT in chail through RPC WAS SUCH A DELIGHT. Be it the food quality or the amazing scenic view or the trekking or the awesome room. I simply loved everything and would recommend everyone to fetch RPC any time. I swear you will be  the happiest person! RPC is terrific and so is Tarikas jungle retreat. Would love to be there again."
"1733312052-171","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2700-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 14 October 2012","Worcester, UK","Good for people watching","A great place to sit and watch the world go by. You aren't bothered by people and there are some good photo opportunities."
"1733312052-172","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2700-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 11 October 2012","Amsterdam, The Netherlands","The Mall","Nothing great about the place if you think of it as a visitor's attraction. It might be a muse for the Passport holders, but may be just another stop for domestic travellers. Shop, eat & relax for a while. Sometimes, we miss the best moments bcz we concentrate too much on walking and visiting places. Take a break, take a deep breathe and enjoy the moment. Watch the sunset and later dine at a restaurant of your choice."
"1733312052-173","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2700-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 11 October 2012","delhi","Overcrowded and overpriced","Well it is like ... if you have nowhere else to go and you want to burn some time, then mall is a good idea. It is perenially overcrowded and overpriced. The shops are now mostly big brands and eateries ... something that you will also find in bigger cities. 

The popular 'Lakkad bazaar' hasn't evolved much ... they offer stuff mainly for the elderly but haven't come up with much valuable offerings for the youngsters. Horses and their controllers are a big big nuiscance pushing around people .... should be banned !

Just roam around the ridge, click some pics by the valley."
"1733312052-174","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2700-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 9 October 2012","Stuttgart, Germany","Just Plastic from China","It´s huge, but there are a lot of shops just selling ""China-plastic"". The more you go to the top, the more you find western-brand-shops, also boring. We found one small shop, selling real stuff from this area. So go up fast through the main area to get the view from the top."
"1733312052-175","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2700-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 3 October 2012","London, UK","Best place to spend your evenings at Shimla","This is one of the best mall roads I have seen at any hill station and would recommend everyone to spend atleast 2-3 hours to enjoy the place. The mall road has plenty of shops which are bustling with people at night. This is place that is often very crowded at evenings. One should also visit Lakkar Bazar which is right on the mall to see wooden articles. You could also stroll on the Ridge which is the best place to see the lights of Shimla. There are a number of good restaurants on ridge. You would need to take the public lift to reach the mall and do note the timings of lift (mentioned at the lift counter) else you will have to walk down the entire way."
"1733312052-176","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2700-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 3 October 2012","New Delhi, India","Just ok","Mall is just a ok market place of shimla with loads of punjabi restaurants. It lacks good place to eat majorly. The upper mall has a great view of valley. Besides it nothing great in Mall road"
"1733312052-177","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2700-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 2 October 2012","Chandigarh, Chandigarh, India","Queen of hills... shimla.. all thanks to RPC Holidays..","If there's heaven on earth i guess that is shimla.. A must visit place for all who desire to spend their vacation in peace away from the busy nd loud city life.. I would recommend all to join rpc holidays membership.. They are the best in their jobs i.e making vacations problem free.. Thank you so much RPC Holidays.."
"1733312052-178","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2700-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 29 September 2012","Sydney, Australia","Not worth the effort","The stall owners were rude and unhelpful. The local inhabitants were rude and pushy. The selection of products for sale were poor quality and we felt like all they wanted to do was rip us off."
"1733312063-179","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2690-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 November 2012","San Jose, CA","Time stands still","Shimla is the Mall. This beautiful stretch of shops is a pleasure. The fact that vehicles are banned on this road is such a blessing. We went here every morning and each time the experience was great"
"1733312063-180","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2690-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 6 November 2012","New Delhi, India","Oh! The Mall of Shimla","Not so long ago, when we were kids, Shimla was our annual pilgrimage! And Mall Road the deity ;) It was almost always teeming with leisure walkers, but it had a character not seen at any place else in India. It still retains that charisma. Though it is swarming, the sightseers maintain a certain politesse which I find extremely magical. It feels like a return to nostalgia, when you could spend your time doing the most diligent of all things: NOTHING!!

There are many a beliefs about the distance this stretch of road, but for me it starts from the Post Office and goes up to the Indira Gandhi Sports Complex, or vice versa, depending on where I am staying- Grand or Combermere. An unhurried stroll to cover this breadth is the announcement I make to my mind and soul that finally it’s time to have a break! There is a reason for this: Driving from Delhi to Shimla is in itself as stressed out as living a 10AM-10PM life in the impossibly populous urban stink called Delhi.

All the major shops and departmental stores, restaurants and bakeries that make up this place are landmarks in their own rights. A few bigger ones are Diwan Chand Atma Ram Apparels, Alfa Restaurant, Indian Coffee House, Gainda Mal Hem Raj Departmental Store, Trishul Bakery, Baljees Sweetmeat, Café Sol…and a few others I am not naming so you can begin your nostalgic trip with me. 

The Christ Church at The Ridge can compete with Gateway of India as the most photographed monument in India. No tourist worth his phone camera can dare to announce a visit to Shimla on his Facebook wall without a flinty image of her on a horse with the church in the background, and Mahatma Gandhi’s watching with a benign smile from his podium.

The impressive roster of horses certifies that the kids of the family are excited to forego anything for a ride first. Check in the hotel and rush out to relish the Mall. That’s Shimla in succinct.

The Mall is an eternal fascination with me. Never once do I feel I am returning; each time is the first time, an untouched experience to treasure until the next visit!"
"1733312063-181","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2690-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 5 November 2012","Patiala, India","best place","excellent place for young people  family visiter and for all. little crowdy but always calm and nice place to visit"
"1733312063-182","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2690-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 5 November 2012","Noosaville, Australia","Luv the mall,","So good not to have to dodge cars and animals, Ashiana is the only restaurant we like on the Mall.
The view from the Mall is beautiful and you can sit and enjoys in peace, nobody will hassle you."
"1733312063-183","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2690-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 4 November 2012","Gurugram (Gurgaon), India","A crowded Indian bazar","People rave about the walk on the mall, but it is just too crowded. All the eateries are packed in the evening. Some monuments are worth noticing. It has a interesting old book shop."
"1733312063-184","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2690-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 31 October 2012","New Delhi, Delhi, India","Nothing new","Too crowded and run of the mill shops and attractions, but great places to eat at. It was an average experience."
"1733312063-185","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2690-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 31 October 2012","Agra, India","The eyesore of Shimla","Now many will disagree with my comments here but The Mall is one of the most overstated place of Shimla. It is not only too crowded, dirty and commercial - the goods sold are also not local but branded or sourced from other places. And yes expensive!

The Mall does give a feel of a ""Mela""/funfair but I personally felt it reduced the charm of the other attractions on this road like the Gaiety or Christ Church.

Good to see it once but then I may not want to go there again."
"1733312063-186","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2690-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 29 October 2012","Chennai (Madras), India","Nice","Heritage site, with nice looking buildings. Good for a nice stroll and some light shopping. Pretty crowded with locals and tourists. My little group had a tough time negotiating the up and down inclines of the mall"
"1733312063-187","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2690-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 29 October 2012","New Delhi, India","Terrific Shopping","Very good shopping destination with loads of fun places and restaurants. You can hangout throughout the day, sit in the sun, shop to you hearts content, eat the hot gulab jamuns from Baljees."
"1733312063-188","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2690-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 28 October 2012","Kolkata (Calcutta), India","The best hang around place in Shimla!!","Everything you could found . Lot of shopping centres, lot of eateries and small cake shops and other fun places to enjoy. And if weather permits, You can have a breathtaking view of far-plunged snow clad mountains also."
"1733312073-189","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2680-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 23 November 2012","Howrah, India","One of the Best Mall in India","Definition of mall is completely matched here. Wonderful view from mall. Excellent light decoration of heritages. Branded shop available here. But you can't find a AXIS bank ATM here."
"1733312073-190","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2680-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 22 November 2012","devon","Bustling market area","You can access the area either from walking from one end or a two story lift at the other end.Full of shops on the three street levels.If you also go to the top level known as the Ridge you can see lovely old buildings and great views towards the Himalayas.As shimla is a mountain town it is hilly and the high altitude is noticeable.Area not to be missed as it seems always bustling with shoppers,although this was Diwali time"
"1733312073-191","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2680-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 19 November 2012","Washington DC, DC","beautiful for walking and browsing","Historical views, great for strolling along the shops and restaurants, easy to pop into the church or other sites for sight seeing.     Take walking shoes, especially if you are entering the Mall area from the road below---  you want to be comfortable for all of those steps."
"1733312073-192","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2680-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 18 November 2012","Kanpur, India","MG Road","Shimla has its life around the mall. Ridge and Mall integrate at both ends. Mall has all the famous brands on it. Enjoy a stroll there any time of the day with Softy stalls after every 100 mtrs. It has all the best eateries in Shimla but shuts itself by 7:30 pm."
"1733312073-193","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2680-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 18 November 2012","Nadiad, India","Excellent place to visit, shopping and walking and more...","The core attraction of the Shimla is the “Mall”. I have heard lot about it so I inevitably walked down to The Mall. It runs along with the top of the Ridge- a busy shopping area with old colonial sculpture, memento shops and restaurants. At the top end of the Mall is Scandal Point, a large open square with a view of the town- a favorite meeting for visitors and the local people. There is outstanding Christ Church, stands as the representative of the Shimla. We have enjoyed shopping, eating, sitting and roaming at The Mall. One who visit Shimla, must visit the Mall…"
"1733312073-194","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2680-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 16 November 2012","Exeter, UK","Bustling shopping mall","There many many shops along both side of the Mall for tourists to buy their souvenirs. The vast majority of shops are offering quality items many sourced from the Shimla area. We bought most of our souvenirs along the Mall."
"1733312073-195","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2680-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 13 November 2012","UK","Very relaxing","We weren't sure to start with but found it a great place to stroll, stop for refreshment and stroll some more. Be sure to visit the Gaiety Theatre - it's brilliant. A variety of cafes and restaurants to pass the time of day. We noticed an old colonial building being demolished , just hope it is replaced sympathetically. Lots more to do than the Guide books say ,we only stayed 2 nights and wished we stayed longer."
"1733312073-196","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2680-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 9 November 2012","Northampton, UK","The heart of Shimla","The Mall is Shimla's car-free, pedestrian-only road which stretches from Scandal Point near the Ridge down a gentle slope towards Chhota Shimla. It's the place to wander, to promenade and to soak up the atmosphere of the city. For many people it's the place to show off their wooly hats and thick coats as they enjoy what most of us Northern Europeans are far too used to - being cold. The shops? Well there's really nothing much to excite but if you look upwards, there are some super old buildings which I love to look at. In places it's extraordinarily cute - I love the teeny tiny 'sub-post office' which looks like something from a child's play set. The renovated Gaiety Theatre is an absolute star and is making the town hall next door look decidedly shabby.

If you're expecting something really special, you might be disappointed. This isn't about swanky shops and classy dining - it's just a place to plod slowly up and down, soaking up the atmosphere and getting used to the altitude."
"1733312073-197","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2680-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 November 2012","Bargarh","The Finest Attraction","This place is the Heart of Shimla..A nice place to roam around..More care should be taken to keep the place clean."
"1733312073-198","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2680-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 November 2012","Cradle Mountain-Lake St. Clair National Park, Australia","Pleasant place to stroll","We walked up the long hill from our Shimla hotel to The Mall twice, and it provided a view of the distant Himalayas on the second occassion.  We found it enjoyable and, unlike larger cities, we were not troubled by guides and street sellers.  There are some small shops with international brands, but more intersting were the local market stalls on the lower streets.
By Indian standards, this upper part of Shimla has little traffic, is relatively clean, and surprisingly a ""smoke-free"" environment."
"1733312083-199","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2670-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 11 December 2012","Noida","Awesome place to visit","If your r going to visit shimla you must visit to this place evey evening of your stay. Explor the various markets like lakkad bazar etc, the ridge area is awesome to visit, it's value your visit to shimla"
"1733312083-200","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2670-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 11 December 2012","Mumbai","Enjoy","I traveled at The Mall......just fun being around.....I travelled with my baby and wife...You can hire pram at Rs.50/- per hour which is very convenient."
"1733312083-201","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2670-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 11 December 2012","Varanasi, India","Wonderful view of sunset","One of the most wonderful places of Shimla. Best place for viewing sunset. One can view and take nice photographs of setting sun behind the trees. The magnificent municipality building speaks for it's beautiful appearance. One can enjoy horse-riding and taste different foods here.They organize Summer Food Festival also in the mall in the mid of June almost every year.The big and beautiful church looks even more beautiful in the evening when the rays of setting sun falls on it. The ever shining shops sell almost everything. You can purchase nice souvenirs here in the mall. One can also have a darshan at Kalibari temple which is at a walking distance from here towards the western side of the mall."
"1733312083-202","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2670-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 December 2012","Jaipur, India","lovely trek,walk and buy concept","it is one of the busiest destination in shimla. the more exciting fact was that we shop in the shops which were hundred meters above the ground.. while shopping at night sometime we were amused to see hundreds of small lamps of city flashing out.
we feel as we were standing in the sky.."
"1733312083-203","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2670-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 3 December 2012","London, UK","The Mall  in Shimla","The Mall is a fascinating road full of interesting buildings from the past, lots of shops selling shawls and souvenirs, wine shops, food shops, and lots of local people selling fruit.  It has a fabulous at ops here and after a month travelling in Rajastan it was lovely to see no cars hooting, bikes, took took's, and no one pestered us for money. Another pleasant observation was that,there was no litter.
A great place to people watch, be relaxed and enjoy the ambiance."
"1733312083-204","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2670-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 29 November 2012","Mumbai, India","The Mall is for the Mall","One can find every thing on this road. Underground shopping complex is preferrable for good rates on purchase of sweaters, wind cheaters, shawls etc. Wide variety of foods can be tasted on this road. A big hospital is there very near to this place for any emergency. Only 2-3 ATMs are available in Manali and hence it is advisable to carry enough cash for this trip to Manali."
"1733312083-205","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2670-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 29 November 2012","Valsad, India","Lift yourself Up for The Mall road....Shop..Surf...Eat...Fun...","Perhaps the most visited place of shimla by tourists....all shopping and eating options available here....We can visit The ridge by walking on mall road...it includes The church, MGandhi Memorial & Library etc...Also you can do horse riding, scating, photography etc.. This place becomes WHITE N BRIGHT during winter...Visit once is MUst.."
"1733312083-206","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2670-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 28 November 2012","Kozhikode, India","more for a stroll","The mall is supposed to be a big attraction at Shimla.Whether it's a place to shop or a place to walk, is more according to individual preferences.Personally i preferred to walk around the place.(in fact we had a leisurely walk for 4-5 hours).It's quite crowded since ""all roads lead to the Mall"" at Shimla . But then,the place has something about it which makes even this walk through the crowds fascinating.The old buildings exude a certain charm which adds to the experience.And if you're a foodie,you won't be disappointed as the whole road is dotted with eateries serving all kinds of cuisine.
   To summarise ,this is a place anyone going to Shimla will visit.When you go,go there with clear expectations.I don't think this is a place primarily for shopping(shopaholics please excuse )But if you really need something while you're in Shimla,this is the place to get it...and if you're someone with a penchant for taking a stroll enjoying people and the things around,this place is definitely for you...On  a personal note,i found it better than many of the so called attractions in Shimla"
"1733312083-207","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2670-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 27 November 2012","Noida, India","Heart of Shimla","The Mall in Shimla is referred to as the 'heart of Shimla'.Mall road is located a level below the ridge. The offices of municipal corporation, fire service, and police headquarters,Post office etc all Govt. Offices are located here. Adjacent to the Mall of Shimla are the Tibetian and the Lakkad bazaar.vehicles are not allowed on this road.

The places of interest around the Mall road of Shimla are:
Town Hall:
The recently renovated Municipal Corporation building of Shimla adds to the surrounding architecture, reminiscent of the pre-independence era. The building is preserved in its original form. The large steps and the entrance to this building are a common site for pictures depicting the Mall at Shimla. More than 5 crore Rs were spent in renovating this colonial architectural marvel

Kali Temple:
This temple consists of an wooden idol of goddess Kali.

Church:
This church is considered as the second oldest church of Northern India.

Scandal Point:
It is at the extreme end of the Mall road that gives a spectacular sight of the mountain ranges and having a viewpoint and A statue of Lala Lajpat Rai.

General Post Office:
This post office of Shimla located in the Mall having unique system of delivering the mails by Tonga.
The Shimla Mall also owns a number of emporiums and showrooms which is the storehouse of shawls, caps, pullovers etc winter were, jewelery, potteries, books and other handicrafts and toys of Himachal Pradesh. The place looks wonderful during the evening hours as the entire place glitters with lights and crowds of people..."
"1733312083-208","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2670-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 23 November 2012","Pune, India","Look for Hanumaan Statue, should walk towards it in day time","This place is best suitable for someone who wants to buy trusted and world brands, Climbing to it further you will see actual worth place to visit Shimla is Hanumaan Temple, Can visit walking in daylight only and tourist cars are not allowed so take a walk with minimum belongings as you will start gasping after walking every 50steps on steep roads. specially do not carry anything in hands as Monkeys are extermely aggressive here. Try booking hotels near to mall road as it will save lot of time and will make you try more stuffs in all lanes of market."
"1733312093-209","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2660-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 24 December 2012","Patna, India","fashion capital of INDIA","This is the only thing which Shimla offers but this is enormously beautiful.It has markets selling almost everything specializing in HIMACHALI AND OTHER INDIAN handicrafts.The wooden item is a must buy,prices on a higher side but where else you will find such a collection.Bargaining can be easily done upto 25%.
ALMOST all other attraction of shimla is near this place and you can have the finest view from here.the Church here is a must go.
Do not take a full meal as there is variety of things available which you can enjoy wandering.Do try steamed momos and pastries which is really good.It is sure the most FASHIONABLE PART of INDIA."
"1733312093-210","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2660-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 23 December 2012","baroda","most attractive location of Shimla","All travel spot of shimla just round about this Mall road. All attraction and point which you may have listened is just round about this area only like the ritz, jakhoo teply ,public library, Church etc.this area is gives you a fell like you are in foreign location. when you come here when time passed you not able to know. VERY ENJOYABLE PLACE.Dont miss this"
"1733312093-211","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2660-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 22 December 2012","Shimla","The Heart of Shimla","Mall Road is pride of Shimla. You will see here most well dressed and beautiful people.Costly for shopping.Mall is meant to just roam around and enjoy modern shimla"
"1733312093-212","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2660-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 22 December 2012","Stoke-on-Trent, UK","not long enough","Did;nt know what to expect when we arrived we got  the lift to the mall and we were pleasantly suprised what a lovely place we didnt have long in the place as were going other places as well,We only had one day which was not long enough if we returned again would have two days so could see all around and have a meal in the mall at night ."
"1733312093-213","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2660-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 21 December 2012","Bombay, NY","Mall","No cars no buses wow what a place . Gives u a very international feel . Lovely places to eat though for shopping check prices with lower bazaar and middle bazaar , Mall road may be lill expensive."
"1733312093-214","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2660-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 20 December 2012","Bangalore","Main attraction of Simla","A visit to Simla cannot be complete without visiting Mall road. This is the main (and only) shopping area of Simla. Be prepared to walk (all uphill) as vehicles are not allowed into mall road. The ridge is the topmost and most popular area of mall road and is a great place to spend the evening. The raj-era buildings add a colonial charm to the place. For better bargains, walk down to the lower bazaars - the shops are smaller and cramped, but offers great value for every buck spent."
"1733312093-215","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2660-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 20 December 2012","Kochi (Cochin), India","Probably the only place you will want to be in Simla","All together I felt Simla was a place were one person could just walk and stroll on the Mall road and spend time... Thr is nothing else to do... Be inside your room and spend time or be on the mall road walking and shopping and eating... Thr is nothing else in Simla...

Being the capital city of Himachal Pradesh ... it has a lot of showrooms and brand outlets on the Mall road... its a 2 kms long stretch and vehicle movement is not at all allowed on this road... not even at night... walk, talk, eat, shop and enjoy... thts the funda ... nothing else to do...Yes you have a few banks and ATM's, a railway ticket booking centre and a few other things... but actually thr is nothing worthwhile or anyhting which we would want to see..

When i go to Simla, I dont go thr to see Branded Showrooms or anything... I want natural beauty and i was disappointed with tht... My personal opinion is aviod Simla and go o Manali... it is cheaper and has more activities and is a better place to spend 2-3 days of your time..."
"1733312093-216","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2660-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 20 December 2012","India","shopping","nice options in handicrafts, woolens, sovuneirs, horse ride & also having bites of chuhare ( a mixture of til,ground nut,sugar,coconut slces, khajoor)"
"1733312093-217","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2660-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 17 December 2012","Jaipur, Rajasthan, India","Awesome place to visit","If your r going to visit shimla you must visit to this place evey evening of your stay. Explor the various markets like lakkad bazar etc, the ridge area is awesome to visit, it's value your visit to shimla"
"1733312093-218","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2660-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 15 December 2012","Mumbai, India","Strictly ok","main shopping street in Simla - the lower market is much dirtier but more interesting. Beautiful views near the church."
